DOTS, RLTS, Max_points
0.9789752000069711,0.46519859999534674,1500
0.29789940000046045,0.30344180000247434,1500
4.549169100006111,0.625616400007857,1500
8.696299400005955,1.6834779999917373,1500
0.5184479000163265,0.32535139998071827,1500
10.8529974000121,1.0229115999827627,1500
0.869948600011412,0.502334900025744,1500
5.037544699996943,1.4820187999866903,1500
1.350368699990213,0.5034310999908485,1500
3.441801100008888,0.9810421999718528,1500
0.889321700000437,0.5173636999970768,1500
0.5301785999909043,0.6106738999951631,1500
1.6552221000019927,0.9778622000012547,1500
4.205648200004362,0.6350356999901123,1500
1.4411289000126999,0.6385564999945927,1500
0.39030389999970794,0.4229787999938708,1500
0.3148407000117004,0.2918362999917008,1500
0.4769122999859974,0.39635870000347495,1500
0.37872910001897253,0.38114139999379404,1500
3.097472299996298,0.6390817999781575,1500
2.030982700001914,0.6051409000065178,1500
0.3826157999865245,0.3912020999996457,1500
0.5400833000021521,0.5109131000062916,1500
1.4015380000055302,0.3327260999940336,1500
0.18767959999968298,0.3730376999883447,1500
0.3495554999972228,0.3438066999951843,1500
2.3877599999832455,0.45463820002623834,1500
0.5867233999888413,0.5532717000169214,1500
0.36837489999015816,0.4089131999935489,1500
2.2686447000014596,0.6803614000091329,1500
12.115191199991386,0.7983011000033002,1500
2.2889115000143647,0.45123370000510477,1500
0.7057502999959979,0.19780799999716692,1500
0.19692030001897365,0.24897990000317805,1500
0.8545197999919765,0.30036399999517016,1500
0.6577959999849554,0.17996680000214837,1500
1.1625189000042155,0.23128770000766963,1500
0.47168419999070466,0.3030756000080146,1500
0.5491386999783572,0.3865786999813281,1500
4.106263599998783,0.5215181999956258,1500
0.3804889000020921,0.34820089998538606,1500
1.8649601000070106,0.40987519998452626,2000
0.5763111000123899,0.4060267000168096,2000
0.4480846999795176,0.4928700999880675,2000
10.285997600003611,1.5336003999982495,2000
5.957926699978998,0.5848187999799848,2000
1.3627796999935526,0.6063849000202026,2000
29.12884329998633,7.071655900013866,2000
2.2913570999808144,0.5870806000020821,2000
6.348175399994943,1.2976063000096474,2000
4.92455989998416,0.5820915000222158,2000
3.1185159999877214,0.611415899998974,2000
0.7044911999837495,0.40792890000739135,2000
11.265481300011743,1.8904419000027701,2000
0.7364043999987189,0.5373775000043679,2000
56.54443330000504,4.885075900005177,2000
6.6315230000182055,3.747735899989493,2000
4.011548300011782,0.7073105000017677,2000
20.46656400000211,0.8119507000083104,2000
11.403548799979035,0.7315293999854475,2000
0.4444346000091173,0.49892320000799373,2000
0.8701037999999244,0.517064500018023,2000
0.598323000012897,0.4508446000108961,2000
27.18730499999947,1.1501623000076506,2000
6.229111799999373,1.32021619999432,2000
1.5235504999873228,0.35494660001131706,2000
83.88582580001093,3.545260999992024,2000
7.859381100017345,0.9165570999903139,2000
8.212917700002436,1.6257178999949247,2000
5.771445599995786,2.009808400005568,2000
12.800276100024348,1.5389232999878004,2000
8.65182719999575,1.285491999995429,2000
18.074670600006357,1.6460279999882914,2000
2.1403659000061452,0.9638716999907047,2000
2.6114644999906886,1.3853095000085887,2000
7.691027999971993,2.299236299993936,2000
3.091935899981763,0.7107669999822974,2000
41.08537350001279,1.7087716999812983,2000
21.789280900004087,1.3247109999938402,2000
0.7712798999855295,0.8345689999987371,2000
9.087525700015249,1.6665656999975909,2000
0.7112440000055358,0.6521571000048425,2000
34.815896699990844,1.2343604000052437,2000
20.135997899982613,1.6319285999925341,3000
0.7122356000181753,0.7289211000024807,3000
1.5313006000069436,1.0912387999997009,3000
0.6577633000269998,0.7055087999906391,3000
9.231832099991152,2.526437499996973,3000
2.8623001000087243,1.3171950999822002,3000
13.329725600022357,1.9206296000047587,3000
1.090236799995182,1.2692375000042375,3000
1.0115175999817438,0.8735735999944154,3000
5.119554300006712,2.2336679000000004,3000
42.17140990000917,1.9685136000043713,3000
5.111684300005436,1.4358244000177365,3000
1.4041245999978855,1.1113404000061564,3000
16.812760400003754,0.5623770999955013,3000
1.2169603999936953,0.6479852000193205,3000
0.6553932999959216,0.6654569000238553,3000
7.411389299988514,0.810097899986431,3000
1.1940536000183783,0.723860500002047,3000
1.7527056999970227,0.7911753999942448,3000
1.9435547000030056,0.8822096999792848,3000
27.034514099999797,5.545176599989645,3000
0.39250580000225455,0.4721369000035338,3000
0.9885964000131935,0.520814599993173,3000
0.8467996999970637,0.5470629000046756,3000
4.363937799993437,1.3226357999956235,3000
5.31825189999654,2.0272828999732155,3000
4.041014399990672,1.4710283000022173,3000
5.4787616999819875,1.14561780000804,3000
2.396421899989946,1.4236748999974225,3000
17.13720219998504,2.0487157000170555,3000
1.6743378000101075,1.011593500006711,3000
1.0706567000015639,1.0794614999904297,3000
13.40031940001063,1.5390759000147227,3000
1.1886179000139236,0.9938125000044238,3000
0.9957237000053283,0.7623971000139136,3000
1.0073376999935135,1.1309111000155099,3000
2.0213742000050843,1.225141100003384,3000
3.361027400009334,1.465071100014029,3000
1.7772699000197463,1.2752493000007235,3000
0.9711184999905527,1.087651600013487,3000
36.47085389998392,2.4715199999918696,3000
8.219722199981334,1.8620579999987967,3000
32.524373299995204,3.771226199984085,4000
8.336963600013405,2.7756346999958623,4000
75.330492100009,2.7623104999947827,4000
14.69887199997902,3.3805296000209637,4000
3.946040399983758,2.261826600006316,4000
33.86088990001008,6.532729600003222,4000
4.766237699979683,1.7843934999837074,4000
1.5301567999995314,1.7597686999943107,4000
2.0775238999922294,1.7868746999884024,4000
16.106420299998717,2.1850196000013966,4000
146.58976310002618,6.403053800022462,4000
14.289191899995785,2.4771152999892365,4000
3.0855005999910645,2.1712509999924805,4000
43.35185159998946,4.081567999994149,4000
4.275108400004683,2.0583360999880824,4000
3.4986283000034746,1.8204941999865696,4000
3.8653991999744903,2.224409399990691,4000
17.94385899999179,2.6544506000063848,4000
27.947104999999283,3.8366042000125162,4000
3.9971825999964494,2.0910399999993388,4000
2.2089204999792855,2.0070424000150524,4000
4.489907700015465,2.5212831999815535,4000
12.05165079998551,2.421084300003713,4000
156.48477330000605,2.979723600001307,4000
12.931334900000365,4.6930453999957535,4000
4.143621499999426,1.7269006000133231,4000
22.566135100001702,1.8462285999848973,4000
2.2489582000125665,1.7600004999840166,4000
2.39354170000297,2.097256800014293,4000
6.304686899995431,1.7142015999997966,4000
4.105038599984255,1.8980256000068039,4000
14.147717099986039,2.6545350999804214,4000
151.16328609999618,3.4181144000031054,4000
80.1539119000081,7.736521599988919,4000
35.26317610000842,3.4268269000167493,4000
15.905504800000926,2.9228221000230405,4000
2.3852196000225376,1.9452691999904346,4000
31.534649500012165,5.233866399998078,4000
8.017418699979316,2.640330599999288,4000
5.008114099997329,1.9195780000009108,4000
931.6318200000096,14.14609720002045,4000
49.199280000000726,3.0010560999799054,4000
2.7041358000133187,1.515398500021547,5000
24.190359100000933,2.4360252000042237,5000
1.5336875000211876,1.5002961999853142,5000
2.820352000009734,1.811294299986912,5000
3.4950134999817237,1.834334499988472,5000
11.913349999987986,1.6905214999860618,5000
2.6433149999938905,1.4346596999967005,5000
2.9896128000109456,1.6593582000059541,5000
2.629343299980974,1.3954283999919426,5000
4.334545399993658,1.745454999996582,5000
2.770154400001047,1.6057336999801919,5000
3.3795971000217833,1.3709019000234548,5000
1.851737899996806,1.812241300009191,5000
6.76047509998898,1.7834605999814812,5000
2.5037600999930874,1.5478180999925826,5000
3.2569430000148714,1.6877011000178754,5000
2.275599999993574,1.4119909000000916,5000
1.7752607999718748,1.3194642999733333,5000
2.8291136999905575,1.6599550999817438,5000
65.99207970002317,4.476019800000358,5000
61.62987800000701,4.899018500000238,5000
4.698303199984366,3.174236799997743,5000
9.944423200009624,2.91017690001172,5000
12.4567243999918,1.8585601999948267,5000
75.8009127000114,3.0120811000233516,5000
3.562814000004437,2.3023199000163004,5000
3.93935380000039,1.882187300012447,5000
3.3776709999947343,1.8111262999882456,5000
414.3580826999969,9.959790499997325,5000
6.329090000013821,2.5295906999963336,5000
4.004301700013457,2.774240099999588,5000
4.920934900001157,2.226039100001799,5000
87.40523639999446,5.198371999984374,5000
514.8831907999993,14.734039400005713,5000
73.18417749999207,4.198555999988457,5000
30.048508000007132,3.617546499997843,5000
3.495039800007362,1.996359399985522,5000
416.9271337999962,33.07601940000313,5000
4.838146599999163,4.249984699999914,5000
7.520047800004249,4.465294299996458,5000
133.94150049999007,4.865194699988933,5000
4.3703208999941126,3.064579700003378,5000
